ID,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Education_nan,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Marital_Status_nan
-0.022141318151885605,-1.0610265892343935,0.3256493675362342,-0.8558067884092726,-0.9666279546771783,0.3120041309626738,1.0814008471817733,1.8142289174093373,1.948641596827539,2.7072189109782845,1.7383264527419178,0.9907100978251993,0.5041467439845871,1.6115357413036404,2.415160063846689,-0.5621109439534918,0.785520008288922,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,2.3888463379521307,False,True,False,False,False,False,False,False,True,False,False,False,False
-1.068061852704725,-1.3282716671824881,-0.27496647650696804,1.1684880437309286,1.034524188092581,-0.3887069712594933,-0.9053486016382939,-0.682183686383269,-0.770723197260373,-0.6882865776292244,-0.6789203923852358,-0.7822139239881661,-0.1558700336457317,-1.2219336939555074,-0.6002143069561164,-1.1973927373217166,-0.1092497952031631,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,False,True,False,False,False,False
-0.4539347806254906,-0.34837304803947466,1.0118710479230537,-0.8558067884092726,-0.9666279546771783,-0.8091336325927935,0.41596713756094944,0.6951474053643759,-0.16138404895548897,1.5406209698457476,-0.12323146247094763,-0.003857036362786243,-0.8158868112760506,1.6115357413036404,-0.22329251060576577,1.3437344361511825,-0.5566346969492056,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,False,False,True,False,False,False
0.1832962077393885,1.3441791122984579,-1.278097805654246,1.1684880437309286,-0.9666279546771783,-0.8091336325927935,-0.9053486016382939,-0.5961004931490412,-0.7002211470432789,-0.5246970328604191,-0.623351499393807,-0.8038349486444267,-0.1558700336457317,-0.8171523460613435,-0.9771361033064672,-0.5621109439534918,0.3381351065428794,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.08458433514011482,1.0769340343503633,0.333542826568513,1.1684880437309286,-0.9666279546771783,1.5732841149625745,-0.3895578793484688,0.5229810188959203,-0.20670679552362084,0.21145591859920465,0.043475216503338826,-0.5876247020818212,1.824180299245225,0.3971916976211485,0.15362928574458493,0.07317084941473298,-0.1092497952031631,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,False,False,True,False,False,False,True,False,False,False,False,False
0.5779360751049971,-0.17020966274074495,0.5484486144150716,-0.8558067884092726,1.034524188092581,-1.159489183703877,0.7152531122229467,0.49428662115117766,-0.3074240101194694,-0.7291839638214257,0.46024191393905495,-0.6092457267380817,-0.1558700336457317,0.8019730455153125,0.5305510820949356,1.3437344361511825,0.3381351065428794,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,False,True,False,False,False,False,False,False,True,False,False,False
-1.4455298903985705,0.18611710785671454,0.19818273555046725,-0.8558067884092726,1.034524188092581,-0.5288491917039266,-0.1921564918054493,1.1542577692802574,0.024942798046830916,0.2932506909836073,0.6547330394090558,-0.3281724062066946,1.164163521614906,1.2067543934094764,0.15362928574458493,0.39081174609884534,0.3381351065428794,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,True,False,False,False,False,False,False
0.18173513231468277,1.4332608049478226,-0.931396714739703,1.1684880437309286,-0.9666279546771783,-0.5989203019261434,-0.6983955340528702,-0.4239341066805856,-0.5189301607707515,-0.6678378845331238,-0.6789203923852358,-0.41465650483173677,-0.1558700336457317,-0.0075896502730155024,-0.9771361033064672,-0.5621109439534918,1.2329049100349645,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.23101320997751232,0.45336218580480914,-1.0894186720117105,1.1684880437309286,-0.9666279546771783,-1.054382518370552,-0.8957969215958898,-0.7108780841280116,-0.6800777041241092,-0.6678378845331238,-0.623351499393807,-0.8686980226132084,-0.8158868112760506,-0.4123709981671795,-0.9771361033064672,-1.1973927373217166,1.2329049100349645,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,2.3888463379521307,False,False,False,True,False,False,False,False,False,True,False,False,False
0.09493933870104417,-1.6845984377799477,-1.662328474851614,1.1684880437309286,1.034524188092581,0.6623596820737574,-0.851222414731337,-0.7108780841280116,-0.770723197260373,-0.708735270725325,-0.6789203923852358,-0.6308667513943423,-0.8158868112760506,-1.2219336939555074,-0.9771361033064672,-1.1973927373217166,1.2329049100349645,3.5696402183334324,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,False,False,True,False,False,False,False,False,True,False,False,False
-1.124260567994131,1.255097419649093,-0.01842905795790655,1.1684880437309286,-0.9666279546771783,-1.334666959259419,-0.9244519617231023,-0.5674060954042986,-0.770723197260373,-0.7291839638214257,-0.6511359458895214,-0.890319047269469,-0.8158868112760506,-1.2219336939555074,-0.9771361033064672,-1.1973927373217166,0.785520008288922,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,True,False,False,False,False,False
-1.5667161756184762,0.6315255711035389,-1.662328474851614,-0.8558067884092726,-0.9666279546771783,0.34703968607378216,-0.9212680683756342,-0.25176772021213,-0.7455438936114108,-0.5042483397643185,-0.6789203923852358,-0.5660036774255607,-0.8158868112760506,-0.8171523460613435,-0.9771361033064672,-0.8797518406376041,1.2329049100349645,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,True,False,False,False,False,False,False,True,False,False,False,False,False
-1.083360391866841,-0.8828632039356639,0.5749298963298135,-0.8558067884092726,-0.9666279546771783,1.1528574536292744,-0.3226961190516396,1.039480178301287,1.6162747886612387,2.7072189109782845,2.4051531686390635,-0.2633093322379129,-0.8158868112760506,-0.4123709981671795,0.5305510820949356,0.7084526427829577,-1.4514045004412908,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,True,False,False,False,False,False,False
0.8071019474517983,-1.506435052481218,0.3875748267830151,1.1684880437309286,1.034524188092581,0.13682635540713206,-0.1985242785003854,-0.6534892886385264,-0.5340377429601287,-0.6678378845331238,-0.5677826064023782,-0.6092457267380817,0.5041467439845871,0.8019730455153125,-0.6002143069561164,-0.2444700472693794,0.3381351065428794,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.9447368941529722,1.6114241902465525,-1.662328474851614,-0.8558067884092726,-0.9666279546771783,-0.3887069712594933,-0.9308197484180384,-0.3091565157016152,-0.7153287292326562,-0.6064918052448217,-0.6789203923852358,-0.8038349486444267,-0.8158868112760506,-1.2219336939555074,-0.9771361033064672,-0.8797518406376041,1.2329049100349645,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,True,False,False,False,False,False
-1.0867947578011936,-1.6845984377799477,1.5815750878850092,-0.8558067884092726,-0.9666279546771783,-0.9142402979261186,2.243521919007614,-0.07960133374367437,-0.2218143777129981,0.47728892884851326,1.1826375228276296,0.06100603760599542,-0.8158868112760506,1.2067543934094764,1.284394674795637,1.9790162295194071,-1.0040195986952483,-0.2801402771248674,-0.2838301877786302,3.5696402183334324,3.8151743807531995,0.0,0.0,0.0,0.0,2.3888463379521307,False,False,False,True,False,False,False,False,True,False,False,False,False
1.2929086196202215,0.9878523417009983,-0.5038258629009099,1.1684880437309286,1.034524188092581,0.06675524518491534,-0.7716250810446356,-0.5674060954042986,-0.7052570077730713,-0.6882865776292244,-0.3455070344366629,-0.8254559733006873,0.5041467439845871,-0.4123709981671795,-0.9771361033064672,-0.8797518406376041,1.2329049100349645,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.20478714284245605,-1.6845984377799477,-0.7121113302687831,-0.8558067884092726,-0.9666279546771783,-1.0193469632594436,-0.6729243872731258,-0.5674060954042986,-0.6095756539070152,2.338120000593673,-0.3732914809323773,-0.306551381550434,-0.1558700336457317,-0.0075896502730155024,-0.6002143069561164,0.07317084941473298,0.785520008288922,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,False,False,True,False,False,False
0.30287458527184746,-1.6845984377799477,1.2859523157406316,-0.8558067884092726,1.034524188092581,1.4681774496292495,2.243521919007614,1.5846737354513964,1.7069202817975024,-0.7291839638214257,-0.2621536949495197,2.656610047590069,-0.1558700336457317,2.016317089197804,0.5305510820949356,1.02609353946707,-0.1092497952031631,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,3.8151743807531995,0.0,0.0,0.0,0.0,-0.41861210749003763,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.0355914838708458,1.4332608049478226,-0.9131653706522461,1.1684880437309286,-0.9666279546771783,1.2929996740737077,-0.9276358550705703,-0.22307332246738737,-0.7052570077730713,-0.11572317093840591,-0.0398781229838044,-0.0687201103315679,-0.1558700336457317,-0.8171523460613435,-0.6002143069561164,-0.8797518406376041,0.3381351065428794,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,False,False,False,False,False,False,False,True,False,False,False,False
1.1755157476823508,1.166015726999728,-0.7487777206122719,-0.8558067884092726,-0.9666279546771783,-0.2836003059261682,-0.6665566005781897,-0.6534892886385264,-0.43332052836428014,0.6817758598095198,0.34910412795619733,0.1258691115747771,-0.8158868112760506,-0.0075896502730155024,-0.22329251060576577,-0.2444700472693794,1.2329049100349645,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.06834915072317523,0.8987706490516335,-1.662328474851614,1.1684880437309286,-0.9666279546771783,-0.24856475081505985,-0.9308197484180384,-0.682183686383269,2.659201545801248,-0.708735270725325,-0.6789203923852358,-0.890319047269469,2.4841970768755437,-1.2219336939555074,2.415160063846689,-1.1973927373217166,-1.8987894021873333,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,True,False,False,False,False,False
-1.1245727830790724,-1.6845984377799477,0.34953344680164555,-0.8558067884092726,1.034524188092581,0.4871819065182156,1.8200641037943623,-0.7108780841280116,-0.3678543388769786,-0.7291839638214257,-0.7067048388809503,-0.501140603456779,0.5041467439845871,-0.8171523460613435,0.15362928574458493,1.02609353946707,1.2329049100349645,-0.2801402771248674,3.523233408773057,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.4832829986099583,-1.3282716671824881,0.6916003133811088,-0.8558067884092726,1.034524188092581,-1.5799158450371773,0.2822436169672911,-0.7108780841280116,-0.2872805672002997,-0.29976140880331187,0.18239744898191088,-0.8038349486444267,0.5041467439845871,0.8019730455153125,-0.22329251060576577,1.02609353946707,-0.5566346969492056,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,False,False,True,False,False,False,True,False,False,False,False,False
-1.3069063926847015,-1.5955167451305827,-0.5629504173297855,-0.8558067884092726,1.034524188092581,0.6973952371848657,-0.08072022464406732,-0.6247948908937838,-0.6649701219347319,0.06831506692650004,-0.5399981599066638,1.2285413690440654,2.4841970768755437,1.2067543934094764,-0.6002143069561164,-0.2444700472693794,1.2329049100349645,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,False,False,True,False,False,False
0.7171840029887483,0.007953722557984794,-1.662328474851614,-0.8558067884092726,-0.9666279546771783,1.3981063394070328,-0.9212680683756342,-0.5961004931490412,-0.6750418433943167,-0.4224535673799158,-0.3732914809323773,-0.6308667513943423,-0.1558700336457317,-0.8171523460613435,-0.6002143069561164,-0.8797518406376041,0.785520008288922,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,False,True,False,False,False,False
-0.9962523831682614,0.6315255711035389,0.08227620163132801,1.1684880437309286,1.034524188092581,-1.5799158450371773,-0.3895578793484688,-0.5961004931490412,-0.6498625397453546,-0.6678378845331238,-0.5399981599066638,-0.0254780610190468,1.164163521614906,0.3971916976211485,-0.6002143069561164,-0.5621109439534918,0.785520008288922,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.1061271760010539,1.5223424975971875,-0.01842905795790655,1.1684880437309286,-0.9666279546771783,-1.054382518370552,-0.9244519617231023,-0.682183686383269,-0.7807949187199578,-0.6678378845331238,2.794135419579065,2.656610047590069,-0.8158868112760506,2.016317089197804,-0.9771361033064672,-1.1973927373217166,-1.8987894021873333,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,False,True,False,False,False,False
1.1948730829487018,1.7005058828959172,-0.6815560049825427,1.1684880437309286,-0.9666279546771783,-0.8091336325927935,-0.8257512679515925,-0.6534892886385264,-0.5894322109878455,-0.3202101018994125,-0.12323146247094763,-0.695729825363124,-0.1558700336457317,-0.8171523460613435,-0.6002143069561164,-0.5621109439534918,-1.0040195986952483,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,0.0,0.0,0.0,0.0,-0.41861210749003763,False,True,False,False,False,False,False,True,False,False,False,False,False
